"sourcedb"	"site"	"idf"	"labcode"	"lon"	"lat"	"period"	"median"	"ID"	"code"
"calpal"	"Atlit-Yam"	8	"RT-2496, 2497"	34.9	32.54	"EN"	-7169	8	NA
"calpal"	"Ras Shamra"	23	"P-459"	35.73	35.57	"EN"	-7145	23	NA
