"sourcedb"	"site"	"idf"	"labcode"	"lon"	"lat"	"period"	"median"	"ID"	"code"
"neonetatl"	"Cabranosa"	35	"Sac-1321"	-8.9666	37.0471	"EN"	-5812	35	"Csa"
"neonet"	"Defensola"	112	"UTC-1342"	16.155946	41.897824	"EN"	-5867	112	"Csa"
"neonet"	"Gospodska"	137	"Z-579"	16.7537	43.1343	"EN"	-5884	137	"Csa"
"neonet"	"Kronio"	154	"LTL-211A"	13.08	37.51	"EN"	-5870	154	"BSk"
"neonet"	"Monte Venere"	190	"R-1175"	12.1814	42.3505	"EN"	-5826	190	"Csa"
"neonet"	"Nerja"	196	"Birm-1113"	-3.844529	36.762871	"EN"	-5867	196	"BSk"
"neonet"	"Peiro Signado"	206	"Ly-5689(SacA-13451)"	3.32891	43.3083	"EN"	-5801	206	"Csa"
"neonet"	"Piana di Curinga"	210	"P-2946"	16.298682	38.83539	"EN"	-5811	210	"Csa"
"neonet"	"Pollera"	216	"MC-756"	8.314602	44.200546	"EN"	-5834	216	"Cfa"
"neonet"	"Scaramella di San vito"	257	"R-350"	15.637926	41.710877	"EN"	-5875	257	"Csa"
"neonet"	"Trasano"	271	"Ly-3955(OxA)"	16.636111	40.675555	"EN"	-5809	271	"Csa"
