"sourcedb"	"site"	"idf"	"labcode"	"lon"	"lat"	"period"	"median"	"ID"	"code"
"neonet"	"Arene Candide"	16	"Beta-66553"	8.32828	44.162304	"EN"	-5766	16	"Cfa"
"neonet"	"Arma dell'Aquila"	17	"Ly-14593"	8.32967	44.204708	"EN"	-5707	17	"Cfa"
"neonetatl"	"Cariguela"	44	"Beta-141150"	-3.431582	37.44239	"EN"	-5796	44	"Csa"
"neonet"	"Coppa Nevigata"	67	"OxA-1475"	15.830555	41.563888	"EN"	-5773	67	"Csa"
"calpal"	"Cova de l'Or"	81	"Beta-136677"	-0.364154	38.84465	"EN"	-5787	81	"BSk"
"neonet"	"Crno Vrilo"	90	"Poz-18395"	15.072992	44.528388	"EN"	-5778	90	"Dfb"
"neonetatl"	"Encosta de Sant'Ana"	115	"Sac-2004"	-9.137902	38.71563	"EN"	-5769	115	"Csa"
"neonet"	"Font-des-Pigeons"	127	"MC-2515"	5.1667	43.3834	"EN"	-5792	127	NA
"neonet"	"Gazel"	132	"GrN-6702"	2.421154	43.325325	"EN"	-5795	132	"Cfa"
"bda"	"Gritulu"	138	"LYON-824"	9.425046	42.89037	"EN"	-5723	138	NA
"neonet"	"La Marmotta"	156	"R-2360"	12.2745	42.1044	"EN"	-5740	156	"Csa"
"neonet"	"Monte Venere"	188	"R-1167"	12.1814	42.3505	"EN"	-5744	188	"Csa"
"neonet"	"Rio Tana"	229	"AECV-2012C"	13.673419	41.940862	"EN"	-5744	229	"Csa"
"neonet"	"Ripa Tetta"	231	"Beta-47808/CAMS-2681"	15.404016	41.439567	"EN"	-5776	231	"Cfa"
"bda"	"SHM-1"	239	"SacA-23651 (P-1068)"	10.496	36.019	"EN"	-5713	239	"BSk"
"neonet"	"Sant'angelo di Ostuni"	247	"Gif-6724"	17.574791	40.738148	"EN"	-5778	247	"Csa"
"neonet"	"Santo Stefano di Ortucchio"	250	"LTL-60A"	13.666385	41.953894	"EN"	-5721	250	"Csa"
"neonet"	"Scamuso"	254	"Gif-7055"	17.039166	41.0775	"EN"	-5703	254	NA
"neonet"	"Terragne"	265	"Beta-59933"	17.626339	40.392311	"EN"	-5759	265	NA
"neonet"	"Torre Canne"	266	"Gif-6725"	17.3667	40.8334	"EN"	-5789	266	"Csa"
"bda"	"Torre Sabea"	267	"Lyon-1448 (OXA)"	17.9667	40.0556	"EN"	-5740	267	NA
