"sourcedb"	"site"	"idf"	"labcode"	"lon"	"lat"	"period"	"median"	"ID"	"code"
"neonetatl"	"Buholoup"	31	"Ly-1089 (OxA)"	1.14074	43.14536	"EN"	-5069	31	"Cfa"
"neonet"	"Campo Ceresole"	36	"OxA-21358"	10.402274	45.115752	"EN"	-5051	36	"Cfa"
"neonet"	"Cova de la Guineu"	82	"Beta-406998"	1.660888	41.421104	"EN"	-5088	82	"Csa"
"neonet"	"Cueva Hoyo de la Mina"	92	"Ua-19444"	-4.45926	36.729497	"EN"	-5081	92	"Csa"
"neonet"	"Esperit"	117	"Beta-432168"	2.9167	42.8334	"EN"	-5062	117	"Csa"
"neonetatl"	"Fuente Celada"	130	"UGA-7565"	-3.926308	42.26208	"EN"	-5044	130	"Csb"
"neonetatl"	"Germignac"	133	"GifA-96770"	-0.385844	45.57576	"EN"	-5009	133	"Csa"
"neonetatl"	"Gruta da Nossa Senhora das Lapas"	142	"ICEN-802"	-8.412194	39.66217	"EN"	-5023	142	"Csa"
"neonetatl"	"Lapa da Bugalheira"	162	"VERA-7048"	-8.3657	39.3087	"EN"	-5055	162	"Csa"
"neonetatl"	"Lède-du-Gurp"	172	"Ly-5318"	-1.149739	45.45552	"EN"	-5023	172	"Csa"
"neonet"	"Mas Neuf"	178	"Erl-11835"	4.35799	43.8056	"EN"	-5002	178	"Csa"
"neonet"	"Ostiano-Dugali Alti"	197	"Bln-2795"	10.26664	45.23257	"EN"	-5011	197	"Cfa"
"neonet"	"Paternanbidea"	203	"GrA-13673"	-1.768841	42.801319	"EN"	-5004	203	"Csb"
"neonet"	"Piano Vento"	209	"A-4474"	13.5667	37.3167	"EN"	-5063	209	"Csa"
"neonetatl"	"Prazo"	219	"Ua-20496"	-7.27915	41.051	"EN"	-5021	219	"Csa"
"neonet"	"San Nicolao di Pietra Colice"	242	"LTL-15545A"	9.5727	44.2557	"EN"	-5073	242	"Cfa"
"neonetatl"	"Sanglier"	244	"Ly-7791"	1.718974	44.7002	"EN"	-5017	244	"Cfa"
"neonetatl"	"Sima LJ-11"	259	"CNA-1125"	-4.169077	37.17489	"EN"	-5047	259	"Csa"
"neonetatl"	"Vale Boi"	274	"Wk-17842"	-8.8119	37.087	"EN"	-5011	274	"Csa"
"neonetatl"	"Vale Marim I"	275	"Beta-223688"	-8.806815	37.9302	"EN"	-5006	275	"Csa"
"neonet"	"Valmayor XI"	277	"Beta-341167"	0.280112	41.361465	"EN"	-5002	277	"BSk"
"neonet"	"Vigne du Bioaux"	281	"Erl-13430"	3.385726	43.418213	"EN"	-5018	281	"Csa"
"neonet"	"Vizula"	283	"Hd-11733"	13.935	44.823	"EN"	-5081	283	NA
